fishery,management_area,target,crab_year,sex,size,molting,soft,new_pliable,new,old,very_old,very_very_old,unknown,total
TR90,bristol_bay,red_king_crab,1990,female,126,0,0,0,13,1,0,0,0,14
TR90,bristol_bay,red_king_crab,1990,female,127,0,0,0,15,0,0,0,0,15
TR90,bristol_bay,red_king_crab,1990,female,128,0,0,0,23,0,0,0,0,23
TR90,bristol_bay,red_king_crab,1990,female,129,0,0,0,13,0,0,0,0,13
TR90,bristol_bay,red_king_crab,1990,female,130,0,0,0,16,0,0,0,0,16
TR90,bristol_bay,red_king_crab,1990,female,131,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,132,0,0,0,10,0,0,0,0,10
TR90,bristol_bay,red_king_crab,1990,female,133,0,0,0,9,0,0,0,0,9
TR90,bristol_bay,red_king_crab,1990,female,134,0,0,0,5,0,0,0,0,5
TR90,bristol_bay,red_king_crab,1990,female,135,0,0,0,8,0,0,0,0,8
TR90,bristol_bay,red_king_crab,1990,female,136,0,0,0,3,0,0,0,0,3
TR90,bristol_bay,red_king_crab,1990,female,137,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,138,0,0,0,3,0,0,0,0,3
TR90,bristol_bay,red_king_crab,1990,female,139,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,140,0,0,0,2,0,0,0,0,2
TR90,bristol_bay,red_king_crab,1990,female,141,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,142,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,143,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,146,0,0,0,1,0,0,0,0,1
TR90,bristol_bay,red_king_crab,1990,female,160,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,63,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,64,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,66,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,68,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,male,69,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,70,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,male,71,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,male,72,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,male,73,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,male,74,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,male,75,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,male,76,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,male,77,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,male,78,0,0,0,16,0,0,0,0,16
TR91,bristol_bay,red_king_crab,1991,male,79,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,male,80,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,male,81,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,male,82,0,0,0,7,0,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,male,83,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,male,84,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,male,85,0,0,0,10,0,0,0,0,10
TR91,bristol_bay,red_king_crab,1991,male,86,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,male,87,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,male,88,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,male,89,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,male,90,0,0,0,12,0,0,0,0,12
TR91,bristol_bay,red_king_crab,1991,male,91,0,0,0,11,1,0,0,0,12
TR91,bristol_bay,red_king_crab,1991,male,92,0,0,0,16,0,0,0,0,16
TR91,bristol_bay,red_king_crab,1991,male,93,0,0,0,12,0,0,0,0,12
TR91,bristol_bay,red_king_crab,1991,male,94,0,0,0,18,0,0,0,0,18
TR91,bristol_bay,red_king_crab,1991,male,95,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,male,96,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,male,97,0,0,0,5,1,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,male,98,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,male,99,0,0,0,18,0,0,0,0,18
TR91,bristol_bay,red_king_crab,1991,male,100,0,0,0,16,1,0,0,0,17
TR91,bristol_bay,red_king_crab,1991,male,101,0,0,0,14,0,0,0,0,14
TR91,bristol_bay,red_king_crab,1991,male,102,0,0,0,27,0,0,0,0,27
TR91,bristol_bay,red_king_crab,1991,male,103,0,0,0,25,1,0,0,0,26
TR91,bristol_bay,red_king_crab,1991,male,104,0,0,0,29,0,0,0,0,29
TR91,bristol_bay,red_king_crab,1991,male,105,0,0,0,26,0,0,0,0,26
TR91,bristol_bay,red_king_crab,1991,male,106,0,0,0,19,0,0,0,0,19
TR91,bristol_bay,red_king_crab,1991,male,107,0,0,0,23,1,0,0,0,24
TR91,bristol_bay,red_king_crab,1991,male,108,0,0,0,23,0,0,0,0,23
TR91,bristol_bay,red_king_crab,1991,male,109,0,0,0,19,0,0,0,0,19
TR91,bristol_bay,red_king_crab,1991,male,110,0,0,0,35,0,0,0,0,35
TR91,bristol_bay,red_king_crab,1991,male,111,0,0,0,20,0,0,0,0,20
TR91,bristol_bay,red_king_crab,1991,male,112,0,0,0,27,1,0,0,0,28
TR91,bristol_bay,red_king_crab,1991,male,113,0,0,0,20,0,0,0,0,20
TR91,bristol_bay,red_king_crab,1991,male,114,0,0,0,20,0,0,0,0,20
TR91,bristol_bay,red_king_crab,1991,male,115,0,0,0,24,0,0,0,0,24
TR91,bristol_bay,red_king_crab,1991,male,116,0,0,0,23,1,2,0,0,26
TR91,bristol_bay,red_king_crab,1991,male,117,0,0,0,17,0,0,0,0,17
TR91,bristol_bay,red_king_crab,1991,male,118,0,0,0,20,0,0,0,0,20
TR91,bristol_bay,red_king_crab,1991,male,119,0,0,0,26,1,0,0,0,27
TR91,bristol_bay,red_king_crab,1991,male,120,0,0,0,36,0,1,0,0,37
TR91,bristol_bay,red_king_crab,1991,male,121,0,0,0,34,3,0,0,1,38
TR91,bristol_bay,red_king_crab,1991,male,122,0,1,0,37,0,0,0,0,38
TR91,bristol_bay,red_king_crab,1991,male,123,0,0,0,33,1,0,0,0,34
TR91,bristol_bay,red_king_crab,1991,male,124,0,0,0,50,4,0,0,0,54
TR91,bristol_bay,red_king_crab,1991,male,125,0,0,0,48,2,0,0,0,50
TR91,bristol_bay,red_king_crab,1991,male,126,0,1,0,49,2,0,0,0,52
TR91,bristol_bay,red_king_crab,1991,male,127,0,0,0,54,2,0,0,0,56
TR91,bristol_bay,red_king_crab,1991,male,128,0,0,0,57,3,0,0,0,60
TR91,bristol_bay,red_king_crab,1991,male,129,0,0,0,65,1,0,0,0,66
TR91,bristol_bay,red_king_crab,1991,male,130,0,0,0,77,3,0,0,1,81
TR91,bristol_bay,red_king_crab,1991,male,131,0,0,0,63,6,1,0,0,70
TR91,bristol_bay,red_king_crab,1991,male,132,0,0,0,91,7,1,0,0,99
TR91,bristol_bay,red_king_crab,1991,male,133,0,1,0,86,7,0,0,0,94
TR91,bristol_bay,red_king_crab,1991,male,134,0,0,0,65,6,0,0,0,71
TR91,bristol_bay,red_king_crab,1991,male,135,0,0,0,72,3,0,0,0,75
TR91,bristol_bay,red_king_crab,1991,male,136,0,0,0,78,7,0,0,0,85
TR91,bristol_bay,red_king_crab,1991,male,137,0,1,0,83,6,0,0,0,90
TR91,bristol_bay,red_king_crab,1991,male,138,0,0,0,110,9,2,0,0,121
TR91,bristol_bay,red_king_crab,1991,male,139,0,0,0,98,7,0,0,0,105
TR91,bristol_bay,red_king_crab,1991,male,140,0,0,0,106,11,0,0,1,118
TR91,bristol_bay,red_king_crab,1991,male,141,0,0,0,73,9,0,0,0,82
TR91,bristol_bay,red_king_crab,1991,male,142,0,0,0,106,8,0,0,0,114
TR91,bristol_bay,red_king_crab,1991,male,143,0,0,0,90,4,2,0,0,96
TR91,bristol_bay,red_king_crab,1991,male,144,0,0,0,81,11,0,0,0,92
TR91,bristol_bay,red_king_crab,1991,male,145,0,0,0,103,7,3,0,0,113
TR91,bristol_bay,red_king_crab,1991,male,146,0,0,0,105,7,1,0,0,113
TR91,bristol_bay,red_king_crab,1991,male,147,0,0,0,89,10,1,0,0,100
TR91,bristol_bay,red_king_crab,1991,male,148,0,0,0,94,12,2,0,0,108
TR91,bristol_bay,red_king_crab,1991,male,149,0,0,0,91,15,1,0,0,107
TR91,bristol_bay,red_king_crab,1991,male,150,0,0,0,108,11,0,0,0,119
TR91,bristol_bay,red_king_crab,1991,male,151,0,0,0,88,13,2,0,0,103
TR91,bristol_bay,red_king_crab,1991,male,152,0,1,0,91,17,6,0,0,115
TR91,bristol_bay,red_king_crab,1991,male,153,0,0,0,83,17,1,0,0,101
TR91,bristol_bay,red_king_crab,1991,male,154,0,0,0,97,9,1,0,0,107
TR91,bristol_bay,red_king_crab,1991,male,155,0,0,0,71,15,0,0,0,86
TR91,bristol_bay,red_king_crab,1991,male,156,0,0,0,58,19,1,0,0,78
TR91,bristol_bay,red_king_crab,1991,male,157,0,0,0,81,11,2,0,0,94
TR91,bristol_bay,red_king_crab,1991,male,158,0,0,0,61,18,0,0,0,79
TR91,bristol_bay,red_king_crab,1991,male,159,0,0,0,46,15,1,0,0,62
TR91,bristol_bay,red_king_crab,1991,male,160,0,0,0,70,12,3,0,0,85
TR91,bristol_bay,red_king_crab,1991,male,161,0,0,0,48,19,0,0,0,67
TR91,bristol_bay,red_king_crab,1991,male,162,0,0,0,41,9,2,0,0,52
TR91,bristol_bay,red_king_crab,1991,male,163,0,0,0,40,13,1,0,0,54
TR91,bristol_bay,red_king_crab,1991,male,164,0,0,0,40,9,1,0,0,50
TR91,bristol_bay,red_king_crab,1991,male,165,0,0,0,30,9,2,0,0,41
TR91,bristol_bay,red_king_crab,1991,male,166,0,0,0,30,5,4,0,0,39
TR91,bristol_bay,red_king_crab,1991,male,167,0,0,0,34,12,1,0,0,47
TR91,bristol_bay,red_king_crab,1991,male,168,0,0,0,21,3,3,0,0,27
TR91,bristol_bay,red_king_crab,1991,male,169,0,0,0,17,5,0,0,0,22
TR91,bristol_bay,red_king_crab,1991,male,170,0,0,0,12,1,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,male,171,0,0,0,17,7,0,0,0,24
TR91,bristol_bay,red_king_crab,1991,male,172,0,0,0,16,5,0,0,0,21
TR91,bristol_bay,red_king_crab,1991,male,173,0,0,0,10,3,1,0,0,14
TR91,bristol_bay,red_king_crab,1991,male,174,0,0,0,12,0,1,0,0,13
TR91,bristol_bay,red_king_crab,1991,male,175,0,0,0,7,1,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,male,176,0,0,0,5,1,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,male,177,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,male,178,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,male,179,0,0,0,5,2,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,male,180,0,0,0,1,0,1,0,0,2
TR91,bristol_bay,red_king_crab,1991,male,181,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,male,183,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,male,184,0,0,0,0,1,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,186,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,male,188,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,64,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,65,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,70,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,72,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,73,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,74,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,75,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,76,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,77,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,78,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,79,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,80,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,81,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,82,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,83,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,84,0,0,0,10,0,0,0,0,10
TR91,bristol_bay,red_king_crab,1991,female,85,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,86,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,87,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,88,0,0,0,12,0,0,0,0,12
TR91,bristol_bay,red_king_crab,1991,female,89,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,90,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,91,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,92,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,93,0,0,0,16,0,0,0,0,16
TR91,bristol_bay,red_king_crab,1991,female,94,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,95,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,96,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,97,0,0,0,11,0,0,0,0,11
TR91,bristol_bay,red_king_crab,1991,female,98,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,99,0,0,0,13,0,0,0,0,13
TR91,bristol_bay,red_king_crab,1991,female,100,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,101,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,102,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,103,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,104,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,105,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,106,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,107,0,0,0,9,0,0,0,0,9
TR91,bristol_bay,red_king_crab,1991,female,108,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,109,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,110,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,111,0,0,0,7,0,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,112,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,113,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,114,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,115,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,116,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,117,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,118,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,119,0,0,0,6,1,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,120,0,0,0,8,0,0,0,0,8
TR91,bristol_bay,red_king_crab,1991,female,121,0,0,0,7,0,0,0,0,7
TR91,bristol_bay,red_king_crab,1991,female,122,0,0,0,5,0,0,0,0,5
TR91,bristol_bay,red_king_crab,1991,female,123,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,124,0,0,0,6,0,0,0,0,6
TR91,bristol_bay,red_king_crab,1991,female,125,0,0,0,4,0,0,0,0,4
TR91,bristol_bay,red_king_crab,1991,female,126,0,0,0,3,0,0,0,0,3
TR91,bristol_bay,red_king_crab,1991,female,127,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,128,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,129,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,131,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,133,0,0,0,2,0,0,0,0,2
TR91,bristol_bay,red_king_crab,1991,female,135,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,137,0,0,0,1,0,0,0,0,1
TR91,bristol_bay,red_king_crab,1991,female,142,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,71,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,72,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,74,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,78,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,79,0,0,0,3,0,0,0,0,3
TR92,bristol_bay,red_king_crab,1992,male,80,0,0,0,5,0,0,0,0,5
TR92,bristol_bay,red_king_crab,1992,male,81,0,0,0,4,0,0,0,0,4
TR92,bristol_bay,red_king_crab,1992,male,82,0,0,0,8,0,0,0,0,8
TR92,bristol_bay,red_king_crab,1992,male,83,0,0,0,8,0,0,0,0,8
TR92,bristol_bay,red_king_crab,1992,male,84,0,0,0,11,0,0,0,0,11
TR92,bristol_bay,red_king_crab,1992,male,85,0,0,0,10,0,0,0,0,10
TR92,bristol_bay,red_king_crab,1992,male,86,0,0,0,12,0,0,0,0,12
TR92,bristol_bay,red_king_crab,1992,male,87,0,0,0,18,0,0,0,0,18
TR92,bristol_bay,red_king_crab,1992,male,88,0,0,0,14,1,0,0,0,15
TR92,bristol_bay,red_king_crab,1992,male,89,0,0,0,17,0,0,0,0,17
TR92,bristol_bay,red_king_crab,1992,male,90,0,0,0,27,0,0,0,0,27
TR92,bristol_bay,red_king_crab,1992,male,91,0,0,0,28,0,0,0,0,28
TR92,bristol_bay,red_king_crab,1992,male,92,0,0,0,38,0,0,0,0,38
TR92,bristol_bay,red_king_crab,1992,male,93,0,0,0,39,0,0,0,0,39
TR92,bristol_bay,red_king_crab,1992,male,94,0,0,0,46,1,0,0,0,47
TR92,bristol_bay,red_king_crab,1992,male,95,0,0,0,48,0,0,0,0,48
TR92,bristol_bay,red_king_crab,1992,male,96,0,0,0,56,1,0,0,0,57
TR92,bristol_bay,red_king_crab,1992,male,97,0,0,0,52,1,0,0,0,53
TR92,bristol_bay,red_king_crab,1992,male,98,0,0,0,67,1,0,0,1,69
TR92,bristol_bay,red_king_crab,1992,male,99,0,0,0,53,1,0,0,1,55
TR92,bristol_bay,red_king_crab,1992,male,100,0,0,0,63,0,0,0,0,63
TR92,bristol_bay,red_king_crab,1992,male,101,0,0,0,67,2,0,0,0,69
TR92,bristol_bay,red_king_crab,1992,male,102,0,0,0,70,1,0,0,0,71
TR92,bristol_bay,red_king_crab,1992,male,103,0,0,0,80,0,0,0,0,80
TR92,bristol_bay,red_king_crab,1992,male,104,0,0,0,85,3,0,0,0,88
TR92,bristol_bay,red_king_crab,1992,male,105,0,0,0,73,5,0,0,0,78
TR92,bristol_bay,red_king_crab,1992,male,106,0,0,0,60,1,0,0,0,61
TR92,bristol_bay,red_king_crab,1992,male,107,0,0,0,74,0,0,0,0,74
TR92,bristol_bay,red_king_crab,1992,male,108,0,0,0,80,4,0,0,0,84
TR92,bristol_bay,red_king_crab,1992,male,109,0,0,0,87,1,0,0,0,88
TR92,bristol_bay,red_king_crab,1992,male,110,0,0,0,85,3,0,0,0,88
TR92,bristol_bay,red_king_crab,1992,male,111,0,0,0,65,2,0,0,0,67
TR92,bristol_bay,red_king_crab,1992,male,112,0,0,0,87,2,0,0,0,89
TR92,bristol_bay,red_king_crab,1992,male,113,0,0,0,76,1,0,0,1,78
TR92,bristol_bay,red_king_crab,1992,male,114,0,0,0,76,1,1,0,0,78
TR92,bristol_bay,red_king_crab,1992,male,115,0,0,0,54,4,0,0,0,58
TR92,bristol_bay,red_king_crab,1992,male,116,0,0,0,71,5,0,0,0,76
TR92,bristol_bay,red_king_crab,1992,male,117,0,0,0,80,7,0,0,0,87
TR92,bristol_bay,red_king_crab,1992,male,118,0,0,0,76,6,0,0,0,82
TR92,bristol_bay,red_king_crab,1992,male,119,0,0,0,72,8,0,0,2,82
TR92,bristol_bay,red_king_crab,1992,male,120,0,0,0,59,4,1,0,0,64
TR92,bristol_bay,red_king_crab,1992,male,121,0,0,0,73,3,0,0,1,77
TR92,bristol_bay,red_king_crab,1992,male,122,0,0,0,84,5,0,0,0,89
TR92,bristol_bay,red_king_crab,1992,male,123,0,0,0,77,5,1,0,1,84
TR92,bristol_bay,red_king_crab,1992,male,124,0,0,0,82,10,0,0,1,93
TR92,bristol_bay,red_king_crab,1992,male,125,0,0,0,70,9,0,0,0,79
TR92,bristol_bay,red_king_crab,1992,male,126,0,0,0,68,4,1,0,1,74
TR92,bristol_bay,red_king_crab,1992,male,127,0,0,0,74,7,0,0,0,81
TR92,bristol_bay,red_king_crab,1992,male,128,0,0,0,61,7,0,0,0,68
TR92,bristol_bay,red_king_crab,1992,male,129,0,0,0,43,15,1,0,0,59
TR92,bristol_bay,red_king_crab,1992,male,130,0,0,0,60,8,2,0,0,70
TR92,bristol_bay,red_king_crab,1992,male,131,0,0,0,43,10,0,0,1,54
TR92,bristol_bay,red_king_crab,1992,male,132,0,0,0,33,11,2,0,0,46
TR92,bristol_bay,red_king_crab,1992,male,133,0,0,0,42,14,2,0,0,58
TR92,bristol_bay,red_king_crab,1992,male,134,0,0,0,51,5,4,0,0,60
TR92,bristol_bay,red_king_crab,1992,male,135,0,0,0,36,12,2,0,0,50
TR92,bristol_bay,red_king_crab,1992,male,136,0,0,0,37,12,0,0,0,49
TR92,bristol_bay,red_king_crab,1992,male,137,0,0,0,28,5,1,0,0,34
TR92,bristol_bay,red_king_crab,1992,male,138,0,0,0,41,8,1,0,0,50
TR92,bristol_bay,red_king_crab,1992,male,139,0,0,0,34,8,3,0,0,45
TR92,bristol_bay,red_king_crab,1992,male,140,0,0,0,41,12,1,0,0,54
TR92,bristol_bay,red_king_crab,1992,male,141,0,0,0,32,7,0,0,0,39
TR92,bristol_bay,red_king_crab,1992,male,142,0,0,0,43,8,1,0,1,53
TR92,bristol_bay,red_king_crab,1992,male,143,0,0,0,33,7,2,0,1,43
TR92,bristol_bay,red_king_crab,1992,male,144,0,0,0,41,7,3,0,0,51
TR92,bristol_bay,red_king_crab,1992,male,145,0,0,0,37,18,2,0,1,58
TR92,bristol_bay,red_king_crab,1992,male,146,0,0,0,32,10,3,0,0,45
TR92,bristol_bay,red_king_crab,1992,male,147,0,0,0,40,16,0,0,2,58
TR92,bristol_bay,red_king_crab,1992,male,148,0,0,0,38,15,1,0,0,54
TR92,bristol_bay,red_king_crab,1992,male,149,0,0,0,35,5,1,0,1,42
TR92,bristol_bay,red_king_crab,1992,male,150,0,0,0,38,12,3,0,0,53
TR92,bristol_bay,red_king_crab,1992,male,151,0,0,0,47,10,1,0,1,59
TR92,bristol_bay,red_king_crab,1992,male,152,0,0,0,37,9,5,0,1,52
TR92,bristol_bay,red_king_crab,1992,male,153,0,0,0,43,13,2,0,0,58
TR92,bristol_bay,red_king_crab,1992,male,154,0,0,0,35,15,3,0,1,54
TR92,bristol_bay,red_king_crab,1992,male,155,0,0,0,34,10,5,0,0,49
TR92,bristol_bay,red_king_crab,1992,male,156,0,0,0,27,12,4,0,0,43
TR92,bristol_bay,red_king_crab,1992,male,157,0,0,0,30,12,1,0,0,43
TR92,bristol_bay,red_king_crab,1992,male,158,0,0,0,39,7,3,0,0,49
TR92,bristol_bay,red_king_crab,1992,male,159,0,0,0,19,11,0,0,0,30
TR92,bristol_bay,red_king_crab,1992,male,160,0,0,0,31,12,5,0,0,48
TR92,bristol_bay,red_king_crab,1992,male,161,0,0,0,18,13,0,0,0,31
TR92,bristol_bay,red_king_crab,1992,male,162,0,0,0,28,11,1,0,1,41
TR92,bristol_bay,red_king_crab,1992,male,163,0,0,0,15,16,2,0,0,33
TR92,bristol_bay,red_king_crab,1992,male,164,0,0,0,16,6,2,0,0,24
TR92,bristol_bay,red_king_crab,1992,male,165,0,0,0,18,8,3,0,0,29
TR92,bristol_bay,red_king_crab,1992,male,166,0,0,0,14,10,2,0,2,28
TR92,bristol_bay,red_king_crab,1992,male,167,0,0,0,13,6,1,0,0,20
TR92,bristol_bay,red_king_crab,1992,male,168,0,0,0,7,13,2,0,1,23
TR92,bristol_bay,red_king_crab,1992,male,169,0,0,0,4,8,1,0,0,13
TR92,bristol_bay,red_king_crab,1992,male,170,0,0,0,7,6,0,0,1,14
TR92,bristol_bay,red_king_crab,1992,male,171,0,0,0,9,7,2,0,1,19
TR92,bristol_bay,red_king_crab,1992,male,172,0,0,0,10,5,2,0,0,17
TR92,bristol_bay,red_king_crab,1992,male,173,0,0,0,2,3,1,0,2,8
TR92,bristol_bay,red_king_crab,1992,male,174,0,0,0,3,3,1,0,0,7
TR92,bristol_bay,red_king_crab,1992,male,175,0,0,0,4,3,0,0,0,7
TR92,bristol_bay,red_king_crab,1992,male,176,0,0,0,2,2,0,0,0,4
TR92,bristol_bay,red_king_crab,1992,male,177,0,0,0,3,0,0,0,0,3
TR92,bristol_bay,red_king_crab,1992,male,178,0,0,0,1,1,0,0,0,2
TR92,bristol_bay,red_king_crab,1992,male,179,0,0,0,1,3,0,0,0,4
TR92,bristol_bay,red_king_crab,1992,male,180,0,0,0,4,1,0,0,0,5
TR92,bristol_bay,red_king_crab,1992,male,181,0,0,0,0,3,0,0,0,3
TR92,bristol_bay,red_king_crab,1992,male,182,0,0,0,0,1,0,0,1,2
TR92,bristol_bay,red_king_crab,1992,male,183,0,0,0,0,1,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,male,185,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,56,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,60,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,72,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,73,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,74,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,75,0,0,0,1,0,0,0,0,1
TR92,bristol_bay,red_king_crab,1992,female,76,0,0,0,1,0,0,0,0,1
