fishery,management_area,target,crab_year,size,molting,soft,new_pliable,new,old,very_old,total
TR99,bristol_bay,red_king_crab,1999,178,0,0,0,20,4,0,24
TR99,bristol_bay,red_king_crab,1999,179,0,0,0,8,3,1,12
TR99,bristol_bay,red_king_crab,1999,180,0,0,0,9,0,0,9
TR99,bristol_bay,red_king_crab,1999,181,0,0,0,8,1,0,9
TR99,bristol_bay,red_king_crab,1999,182,0,0,0,6,1,1,8
TR99,bristol_bay,red_king_crab,1999,183,0,0,0,2,0,0,2
TR99,bristol_bay,red_king_crab,1999,184,0,0,0,3,1,0,4
TR99,bristol_bay,red_king_crab,1999,185,0,0,0,4,1,0,5
TR99,bristol_bay,red_king_crab,1999,186,0,0,0,2,1,1,4
TR99,bristol_bay,red_king_crab,1999,187,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,188,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,190,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,191,0,0,0,1,0,0,1
TR99,bristol_bay,red_king_crab,1999,194,0,0,0,1,0,0,1
