fishery,management_area,target,crab_year,sex,size,molting,soft,new,old,very_old,unknown,total
TT92,bristol_bay,tanner_crab,1992,female,142,0,0,2,0,0,0,2
TT92,bristol_bay,tanner_crab,1992,female,145,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,146,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,147,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,148,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,149,0,0,1,0,0,0,1
TT92,bristol_bay,tanner_crab,1992,female,150,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,87,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,89,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,92,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,95,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,96,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,97,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,98,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,99,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,100,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,101,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,102,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,103,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,104,0,0,8,0,0,0,8
TT93,bristol_bay,tanner_crab,1993,male,105,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,106,0,0,7,0,0,0,7
TT93,bristol_bay,tanner_crab,1993,male,107,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,108,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,male,109,0,0,7,0,0,0,7
TT93,bristol_bay,tanner_crab,1993,male,110,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,111,0,0,6,1,0,0,7
TT93,bristol_bay,tanner_crab,1993,male,112,0,0,8,0,0,0,8
TT93,bristol_bay,tanner_crab,1993,male,113,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,114,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,115,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,116,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,117,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,118,0,0,8,0,0,0,8
TT93,bristol_bay,tanner_crab,1993,male,119,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,120,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,121,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,male,122,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,123,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,124,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,125,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,126,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,127,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,128,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,129,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,130,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,131,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,132,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,133,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,male,134,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,135,0,0,6,1,0,0,7
TT93,bristol_bay,tanner_crab,1993,male,138,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,139,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,140,0,0,0,1,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,141,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,142,0,0,0,1,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,143,0,0,2,2,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,144,0,0,3,1,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,145,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,146,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,male,147,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,149,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,male,150,0,0,4,1,0,0,5
TT93,bristol_bay,tanner_crab,1993,male,152,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,153,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,156,0,0,2,1,0,0,3
TT93,bristol_bay,tanner_crab,1993,male,157,0,0,1,1,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,161,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,164,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,165,0,0,1,1,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,166,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,167,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,171,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,male,172,0,0,1,1,0,0,2
TT93,bristol_bay,tanner_crab,1993,male,178,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,89,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,90,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,91,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,92,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,female,93,0,0,7,0,0,0,7
TT93,bristol_bay,tanner_crab,1993,female,94,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,95,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,96,0,0,10,0,0,0,10
TT93,bristol_bay,tanner_crab,1993,female,97,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,98,0,0,11,0,0,0,11
TT93,bristol_bay,tanner_crab,1993,female,99,0,0,10,0,0,0,10
TT93,bristol_bay,tanner_crab,1993,female,100,0,0,13,0,0,0,13
TT93,bristol_bay,tanner_crab,1993,female,101,0,0,11,0,0,0,11
TT93,bristol_bay,tanner_crab,1993,female,102,0,0,12,0,0,0,12
TT93,bristol_bay,tanner_crab,1993,female,103,0,0,9,0,0,0,9
TT93,bristol_bay,tanner_crab,1993,female,104,0,0,10,1,0,0,11
TT93,bristol_bay,tanner_crab,1993,female,105,0,0,11,0,0,0,11
TT93,bristol_bay,tanner_crab,1993,female,106,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,107,0,0,13,0,0,0,13
TT93,bristol_bay,tanner_crab,1993,female,108,0,0,7,0,0,0,7
TT93,bristol_bay,tanner_crab,1993,female,109,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,110,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,111,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,112,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,113,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,female,114,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,115,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,116,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,female,117,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,118,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,119,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,female,120,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,121,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,female,122,0,0,6,0,0,0,6
TT93,bristol_bay,tanner_crab,1993,female,123,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,124,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,125,0,0,8,0,0,0,8
TT93,bristol_bay,tanner_crab,1993,female,126,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,127,0,0,9,0,0,0,9
TT93,bristol_bay,tanner_crab,1993,female,128,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,129,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,130,0,0,5,0,0,0,5
TT93,bristol_bay,tanner_crab,1993,female,131,0,0,3,0,0,0,3
TT93,bristol_bay,tanner_crab,1993,female,132,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,133,0,0,4,0,0,0,4
TT93,bristol_bay,tanner_crab,1993,female,135,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,136,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,137,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,138,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,140,0,0,2,0,0,0,2
TT93,bristol_bay,tanner_crab,1993,female,141,0,0,1,0,0,0,1
TT93,bristol_bay,tanner_crab,1993,female,143,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,112,0,0,0,0,0,1,1
TT94,bristol_bay,tanner_crab,1994,male,116,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,117,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,127,0,0,0,0,0,1,1
TT94,bristol_bay,tanner_crab,1994,male,129,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,130,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,132,0,0,0,0,0,1,1
TT94,bristol_bay,tanner_crab,1994,male,133,0,0,0,0,0,1,1
TT94,bristol_bay,tanner_crab,1994,male,134,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,137,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,138,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,152,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,155,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,168,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,174,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,male,175,0,0,1,0,0,0,1
TT94,bristol_bay,tanner_crab,1994,female,105,0,0,1,0,0,0,1
